id,sku,name_en,name_ar,category,price,stock_quantity,description_en,description_ar,image_url,barcode,expiry_date,is_active
1513,COS-01513,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,22,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622243513118,2027-04-18,1
1514,SUP-01514,"Centrum Men","سنتروم رجال",Supplements,420.00,90,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622258342805,2027-09-01,1
1515,MED-01515,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,24,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622444870657,2026-09-26,1
1516,MED-01516,"Panadol Extra","بانادول إكسترا",Medicine,45.00,140,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,62241617135,2027-06-25,1
1517,MED-01517,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,10,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622445967639,2026-06-26,1
1518,COS-01518,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,87,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622746568752,2027-02-25,1
1519,SUP-01519,"Centrum Men","سنتروم رجال",Supplements,420.00,27,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622116569378,2027-10-22,1
1520,MED-01520,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,138,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622475688366,2026-07-03,1
1521,MED-01521,"Panadol Extra","بانادول إكسترا",Medicine,45.00,15,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622870512188,2027-07-18,1
1522,MED-01522,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,126,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622336137669,2027-05-29,1
1523,COS-01523,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,193,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622963504048,2027-03-30,1
1524,SUP-01524,"Centrum Men","سنتروم رجال",Supplements,420.00,92,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622180743093,2026-12-26,1
1525,MED-01525,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,110,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622898160802,2026-10-12,1
1526,MED-01526,"Panadol Extra","بانادول إكسترا",Medicine,45.00,196,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622193037715,2027-02-26,1
1527,MED-01527,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,48,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622144732204,2026-01-22,1
1528,COS-01528,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,197,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622262783249,2027-09-04,1
1529,SUP-01529,"Centrum Men","سنتروم رجال",Supplements,420.00,120,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622134511038,2027-04-04,1
1530,MED-01530,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,133,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622285763418,2026-01-25,1
1531,MED-01531,"Panadol Extra","بانادول إكسترا",Medicine,45.00,44,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,62296651460,2027-11-06,1
1532,MED-01532,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,85,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622455031499,2026-08-07,1
1533,COS-01533,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,158,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622128138266,2027-11-12,1
1534,SUP-01534,"Centrum Men","سنتروم رجال",Supplements,420.00,180,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622588290637,2026-07-28,1
1535,MED-01535,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,133,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622653591913,2026-04-30,1
1536,MED-01536,"Panadol Extra","بانادول إكسترا",Medicine,45.00,114,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622943987054,2027-01-20,1
1537,MED-01537,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,181,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622226091539,2026-03-06,1
1538,COS-01538,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,7,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622803381785,2027-05-03,1
1539,SUP-01539,"Centrum Men","سنتروم رجال",Supplements,420.00,84,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622546587628,2027-04-26,1
1540,MED-01540,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,152,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622808401042,2026-10-23,1
1541,MED-01541,"Panadol Extra","بانادول إكسترا",Medicine,45.00,91,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622427602938,2027-06-13,1
1542,MED-01542,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,39,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622830072656,2026-04-27,1
1543,COS-01543,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,0,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,62291689721,2027-05-20,1
1544,SUP-01544,"Centrum Men","سنتروم رجال",Supplements,420.00,64,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622619445496,2027-06-01,1
1545,MED-01545,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,184,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,62230144710,2026-05-03,1
1546,MED-01546,"Panadol Extra","بانادول إكسترا",Medicine,45.00,130,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622795778075,2026-09-21,1
1547,MED-01547,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,26,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622997188057,2025-11-26,1
1548,COS-01548,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,164,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622226663936,2026-11-18,1
1549,SUP-01549,"Centrum Men","سنتروم رجال",Supplements,420.00,4,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622539317958,2026-07-12,1
1550,MED-01550,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,122,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622365580864,2026-08-21,1
1551,MED-01551,"Panadol Extra","بانادول إكسترا",Medicine,45.00,29,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622383596551,2026-05-30,1
1552,MED-01552,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,142,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622486251418,2027-08-21,1
1553,COS-01553,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,157,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622391286306,2027-10-06,1
1554,SUP-01554,"Centrum Men","سنتروم رجال",Supplements,420.00,94,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622593277692,2027-01-09,1
1555,MED-01555,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,152,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622939839438,2026-04-05,1
1556,MED-01556,"Panadol Extra","بانادول إكسترا",Medicine,45.00,43,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622429203207,2027-01-08,1
1557,MED-01557,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,57,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622800464282,2027-10-22,1
1558,COS-01558,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,56,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622881778044,2026-09-15,1
1559,SUP-01559,"Centrum Men","سنتروم رجال",Supplements,420.00,6,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622116928630,2026-01-03,1
1560,MED-01560,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,156,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622713504248,2026-06-15,1
1561,MED-01561,"Panadol Extra","بانادول إكسترا",Medicine,45.00,4,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622931965545,2027-01-17,1
1562,MED-01562,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,11,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622884565290,2026-12-03,1
1563,COS-01563,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,58,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622709694800,2026-09-20,1
1564,SUP-01564,"Centrum Men","سنتروم رجال",Supplements,420.00,129,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622779625659,2026-04-26,1
1565,MED-01565,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,198,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622912626043,2027-02-28,1
1566,MED-01566,"Panadol Extra","بانادول إكسترا",Medicine,45.00,176,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622242131529,2026-01-29,1
1567,MED-01567,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,48,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622410445010,2027-03-28,1
1568,COS-01568,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,196,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622810529422,2026-03-22,1
1569,SUP-01569,"Centrum Men","سنتروم رجال",Supplements,420.00,16,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622531168189,2027-01-09,1
1570,MED-01570,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,22,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622861323394,2027-05-30,1
1571,MED-01571,"Panadol Extra","بانادول إكسترا",Medicine,45.00,165,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622999652258,2027-04-25,1
1572,MED-01572,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,97,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622332557275,2026-09-15,1
1573,COS-01573,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,42,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622736024246,2027-04-17,1
1574,SUP-01574,"Centrum Men","سنتروم رجال",Supplements,420.00,44,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622816581053,2026-12-25,1
1575,MED-01575,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,8,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,62245499389,2027-07-16,1
1576,MED-01576,"Panadol Extra","بانادول إكسترا",Medicine,45.00,87,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622403120739,2027-07-31,1
1577,MED-01577,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,100,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622182209427,2026-12-07,1
1578,COS-01578,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,170,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622110991030,2026-12-21,1
1579,SUP-01579,"Centrum Men","سنتروم رجال",Supplements,420.00,12,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622514348748,2027-10-24,1
1580,MED-01580,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,70,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622144861523,2027-10-05,1
1581,MED-01581,"Panadol Extra","بانادول إكسترا",Medicine,45.00,49,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622803496493,2027-05-23,1
1582,MED-01582,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,95,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622765045342,2026-11-02,1
1583,COS-01583,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,191,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622735938109,2027-06-26,1
1584,SUP-01584,"Centrum Men","سنتروم رجال",Supplements,420.00,150,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622892878163,2027-09-21,1
1585,MED-01585,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,194,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622702199534,2027-10-14,1
